	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap
186	[CLS] filmfolket jamrer sig over manglende bevillinger, mens forfatterne flar hovedet af hinanden. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 18 -100 -100 18 18 18 18 18 18 18 18 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 9 18 18 18 18 18 18 18 18 18 18 18 15 15 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0178 0.0776 0.0360 0.1459 0.0967 0.0014 0.0001 0.0004 0.0060 0.0581 0.0001 0.0414 0.3557 0.4464 0.3913 0.0615 0.0016 0.0031 0.0000 0.0003 0.0015 0.0129 0.0453 0.0681 0.0597 0.0429 0.0267 0.0147 0.0087 0.0065 0.0061 0.0063 0.0069 0.0077 0.0087	0.1092 0.3546 0.2130 0.5382 0.3880 0.0133 0.0006 0.0042 0.0465 0.2787 0.0010 0.1807 0.8933 1.1443 0.9138 0.3105 0.0139 0.0251 0.0003 0.0031 0.0117 0.0703 0.1880 0.2635 0.2598 0.2132 0.1487 0.0922 0.0594 0.0459 0.0424 0.0434 0.0465 0.0507 0.0556	0.0015 0.0109 0.0121 0.0152 0.0083 0.0007 0.0000 0.0001 0.0011 0.0063 0.0000 0.0007 0.0160 0.0287 0.0221 0.0071 0.0003 0.0004 0.0000 0.0001 0.0001 0.0002 0.0005 0.0010 0.0016 0.0019 0.0018 0.0014 0.0011 0.0009 0.0009 0.0008 0.0008 0.0009 0.0009	0.0192 0.0807 0.0367 0.1462 0.0970 0.0015 0.0001 0.0005 0.0074 0.0660 0.0001 0.0417 0.3701 0.4821 0.4180 0.0691 0.0019 0.0035 0.0000 0.0003 0.0015 0.0130 0.0453 0.0682 0.0600 0.0432 0.0271 0.0150 0.0089 0.0067 0.0062 0.0065 0.0070 0.0079 0.0088
187	[CLS] samtidig kvier vi os ved at købe for dyre bøger, svigter biograferne og ser tv i stedet for at ga i teatret. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 18 18 18 18 18 18 18 18 18	0.0243 0.0326 0.0001 0.0195 0.0274 0.0046 0.0001 0.0010 0.0025 0.0002 0.0550 0.0040 0.0000 0.0008 0.0046 0.0000 0.0110 0.0025 0.0005 0.0014 0.0002 0.0097 0.0075 0.0892 0.0024 0.3395 0.0003 0.0026 0.0010 0.0015 0.0048 0.0179 0.0416 0.0491 0.0392	0.1422 0.2035 0.0011 0.1096 0.1364 0.0353 0.0011 0.0092 0.0215 0.0019 0.2176 0.0271 0.0001 0.0074 0.0339 0.0001 0.0707 0.0207 0.0042 0.0108 0.0019 0.0565 0.0511 0.4059 0.0199 0.7046 0.0028 0.0190 0.0093 0.0132 0.0359 0.1038 0.1992 0.2311 0.1970	0.0028 0.0092 0.0001 0.0018 0.0027 0.0015 0.0001 0.0003 0.0008 0.0001 0.0008 0.0002 0.0000 0.0001 0.0007 0.0000 0.0011 0.0004 0.0000 0.0000 0.0000 0.0001 0.0005 0.0110 0.0005 0.0086 0.0000 0.0002 0.0002 0.0003 0.0008 0.0019 0.0031 0.0033 0.0026	0.0256 0.0355 0.0001 0.0192 0.0271 0.0046 0.0001 0.0013 0.0035 0.0002 0.0547 0.0040 0.0000 0.0008 0.0046 0.0000 0.0112 0.0026 0.0005 0.0014 0.0002 0.0098 0.0077 0.0918 0.0025 0.3426 0.0003 0.0027 0.0012 0.0019 0.0059 0.0198 0.0433 0.0500 0.0397
188	[CLS] det er der for sa vidt ikke noget nyt i, bortset fra at kulturkrigen efterhanden har faet mere karakter af røde - kro - løjer end af seriøs [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 18 18 -100 18 18 18 8 -100 -100 -100 -100 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0090 0.0669 0.0096 0.0024 0.0000 0.0012 0.0002 0.0000 0.0002 0.0003 0.0001 0.0000 0.0131 0.0088 0.0729 0.0369 0.3627 0.0018 0.0200 0.0008 0.0012 0.0156 0.1718 0.0245 0.0053 0.0001 0.0004 0.0000 0.0363 0.0001 0.0001 0.0005 0.0002 0.0586 0.0016	0.0646 0.2567 0.0648 0.0201 0.0002 0.0117 0.0019 0.0002 0.0020 0.0030 0.0007 0.0003 0.0777 0.0560 0.3148 0.2295 1.4634 0.0176 0.1436 0.0077 0.0100 0.0819 0.4622 0.1161 0.0352 0.0010 0.0043 0.0003 0.2167 0.0009 0.0007 0.0052 0.0023 0.2733 0.0133	0.0006 0.0013 0.0011 0.0009 0.0000 0.0008 0.0001 0.0000 0.0001 0.0000 0.0000 0.0000 0.0001 0.0001 0.0037 0.0116 0.1212 0.0014 0.0103 0.0004 0.0001 0.0002 0.0004 0.0001 0.0002 0.0000 0.0002 0.0000 0.0103 0.0000 0.0000 0.0001 0.0001 0.0040 0.0002	0.0100 0.0653 0.0100 0.0025 0.0000 0.0013 0.0002 0.0000 0.0002 0.0003 0.0001 0.0000 0.0128 0.0086 0.0775 0.0475 0.4145 0.0023 0.0233 0.0009 0.0012 0.0157 0.1726 0.0245 0.0054 0.0001 0.0005 0.0000 0.0401 0.0001 0.0001 0.0006 0.0002 0.0601 0.0016
189	[CLS] selvfølgelig har den barokke udnævnelse af en ny skuespilchef pa det kgl. en vis underholdningsværdi, og sladder er jo heller ikke at foragte i et provins [SEP]	-100 18 18 18 4 -100 18 18 18 18 18 -100 18 6 15 -100 -100 18 18 18 -100 18 18 18 18 18 18 18 18 18 -100 18 18 18 -100	18 18 18 18 1 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0019 0.0032 0.0004 0.0007 0.3823 0.0185 0.0369 0.0001 0.0001 0.0010 0.0035 0.0016 0.0001 0.0009 0.0418 0.4127 0.0025 0.0105 0.0403 0.0231 0.0075 0.0000 0.0000 0.0046 0.0017 0.0566 0.0103 0.0001 0.0000 0.0002 0.0009 0.0001 0.0003 0.0046 0.0002	0.0157 0.0238 0.0038 0.0063 0.7285 0.0966 0.1705 0.0005 0.0006 0.0089 0.0284 0.0149 0.0013 0.0089 0.2039 1.2072 0.0232 0.0747 0.2021 0.1254 0.0463 0.0005 0.0002 0.0323 0.0158 0.2927 0.0787 0.0006 0.0003 0.0024 0.0083 0.0009 0.0029 0.0317 0.0016	0.0001 0.0002 0.0001 0.0000 0.0055 0.0011 0.0027 0.0000 0.0000 0.0001 0.0007 0.0009 0.0001 0.0005 0.0050 0.0682 0.0015 0.0031 0.0026 0.0010 0.0003 0.0000 0.0000 0.0003 0.0005 0.0083 0.0048 0.0000 0.0000 0.0001 0.0002 0.0000 0.0000 0.0001 0.0000	0.0025 0.0038 0.0004 0.0007 0.3791 0.0182 0.0367 0.0001 0.0001 0.0010 0.0036 0.0016 0.0001 0.0010 0.0435 0.4498 0.0029 0.0111 0.0407 0.0234 0.0076 0.0000 0.0000 0.0046 0.0018 0.0586 0.0115 0.0001 0.0000 0.0002 0.0010 0.0001 0.0003 0.0047 0.0002
190	[CLS] det er den ene side af sagen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0174 0.1147 0.0153 0.0075 0.0023 0.0005 0.0001 0.0345 0.0003 0.0133 0.0132 0.0228 0.0378 0.0498 0.0545 0.0511 0.0415 0.0307 0.0225 0.0175 0.0146 0.0129 0.0121 0.0118 0.0118 0.0120 0.0123 0.0126 0.0129 0.0131 0.0133 0.0133 0.0133 0.0133 0.0132	0.1086 0.3974 0.1064 0.0538 0.0183 0.0048 0.0008 0.1662 0.0026 0.0746 0.0766 0.1180 0.1729 0.2152 0.2366 0.2326 0.2021 0.1602 0.1246 0.1006 0.0860 0.0775 0.0731 0.0715 0.0716 0.0727 0.0741 0.0757 0.0771 0.0782 0.0789 0.0793 0.0793 0.0791 0.0789	0.0017 0.0035 0.0044 0.0013 0.0003 0.0001 0.0000 0.0007 0.0000 0.0003 0.0004 0.0005 0.0007 0.0009 0.0013 0.0018 0.0020 0.0019 0.0017 0.0015 0.0013 0.0012 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012	0.0189 0.1172 0.0161 0.0077 0.0024 0.0005 0.0001 0.0347 0.0003 0.0133 0.0132 0.0229 0.0379 0.0501 0.0549 0.0516 0.0420 0.0311 0.0229 0.0178 0.0148 0.0131 0.0123 0.0120 0.0120 0.0122 0.0125 0.0128 0.0131 0.0133 0.0134 0.0135 0.0135 0.0135 0.0134
191	[CLS] den anden er sa den, man aldrig taler om, nemlig dit og mit ansvar som almindelige kulturbrugere. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0247 0.0179 0.0673 0.0036 0.0060 0.0004 0.0000 0.0009 0.0070 0.0014 0.0002 0.0000 0.0069 0.0032 0.0000 0.0000 0.0003 0.0000 0.0035 0.0096 0.1736 0.0005 0.0098 0.0336 0.1022 0.1829 0.2213 0.1956 0.1373 0.0822 0.0477 0.0302 0.0215 0.0170 0.0147	0.1419 0.1091 0.2958 0.0292 0.0469 0.0038 0.0004 0.0080 0.0472 0.0113 0.0019 0.0005 0.0423 0.0247 0.0000 0.0001 0.0035 0.0002 0.0297 0.0730 0.8319 0.0049 0.0582 0.1539 0.3520 0.5319 0.6325 0.6232 0.5076 0.3538 0.2331 0.1609 0.1209 0.0992 0.0881	0.0022 0.0015 0.0059 0.0012 0.0025 0.0001 0.0000 0.0000 0.0002 0.0001 0.0000 0.0000 0.0000 0.0003 0.0000 0.0000 0.0001 0.0000 0.0010 0.0041 0.0635 0.0002 0.0007 0.0009 0.0018 0.0032 0.0046 0.0055 0.0055 0.0048 0.0037 0.0028 0.0022 0.0019 0.0017	0.0263 0.0183 0.0682 0.0038 0.0062 0.0004 0.0000 0.0009 0.0070 0.0014 0.0002 0.0000 0.0069 0.0032 0.0000 0.0000 0.0004 0.0000 0.0038 0.0114 0.2149 0.0006 0.0099 0.0338 0.1026 0.1837 0.2223 0.1965 0.1380 0.0827 0.0481 0.0305 0.0217 0.0172 0.0149
192	[CLS] det er ikke god tone blandt os kulturformidlere at sige, at publikum ogsa har et ansvar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 -100 18 18 18 18 18 18 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0147 0.1073 0.0138 0.0035 0.0131 0.0729 0.0039 0.0021 0.0059 0.1099 0.0669 0.0291 0.0150 0.0000 0.0141 0.0078 0.0001 0.0167 0.0040 0.0008 0.0220 0.0000 0.0001 0.0001 0.0009 0.0042 0.0133 0.0265 0.0345 0.0319 0.0232 0.0161 0.0133 0.0130 0.0132	0.0935 0.3770 0.0958 0.0280 0.0825 0.3568 0.0312 0.0180 0.0417 0.4771 0.3485 0.1833 0.1095 0.0006 0.0979 0.0574 0.0016 0.1036 0.0297 0.0064 0.1074 0.0001 0.0007 0.0015 0.0076 0.0285 0.0750 0.1332 0.1698 0.1649 0.1292 0.0958 0.0806 0.0779 0.0784	0.0014 0.0031 0.0037 0.0008 0.0019 0.0098 0.0008 0.0004 0.0005 0.0061 0.0081 0.0075 0.0063 0.0000 0.0022 0.0015 0.0000 0.0013 0.0002 0.0000 0.0003 0.0000 0.0000 0.0000 0.0001 0.0002 0.0006 0.0011 0.0015 0.0017 0.0015 0.0012 0.0011 0.0010 0.0010	0.0156 0.1101 0.0142 0.0036 0.0134 0.0748 0.0040 0.0021 0.0059 0.1108 0.0679 0.0301 0.0162 0.0001 0.0165 0.0088 0.0002 0.0173 0.0041 0.0008 0.0220 0.0000 0.0001 0.0001 0.0009 0.0042 0.0134 0.0267 0.0348 0.0323 0.0235 0.0164 0.0135 0.0132 0.0134
193	[CLS] men lad os slagte den hellige ko. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 1 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0190 0.0015 0.0004 0.0008 0.0021 0.0024 0.0943 0.1979 0.0003 0.0141 0.0208 0.0342 0.0451 0.0682 0.0920 0.0954 0.0807 0.0635 0.0515 0.0431 0.0361 0.0304 0.0264 0.0237 0.0219 0.0206 0.0196 0.0189 0.0182 0.0175 0.0169 0.0163 0.0157 0.0153 0.0149	0.1156 0.0138 0.0041 0.0075 0.0179 0.0178 0.3196 0.6810 0.0032 0.0802 0.1088 0.1641 0.2053 0.2823 0.3597 0.3800 0.3402 0.2833 0.2386 0.2055 0.1777 0.1548 0.1379 0.1264 0.1186 0.1130 0.1088 0.1053 0.1022 0.0993 0.0964 0.0937 0.0911 0.0889 0.0869	0.0018 0.0006 0.0002 0.0003 0.0004 0.0001 0.0005 0.0130 0.0001 0.0010 0.0008 0.0010 0.0011 0.0013 0.0018 0.0022 0.0024 0.0023 0.0022 0.0021 0.0019 0.0018 0.0017 0.0016 0.0016 0.0016 0.0015 0.0015 0.0015 0.0015 0.0015 0.0014 0.0014 0.0014 0.0013	0.0204 0.0017 0.0004 0.0008 0.0022 0.0024 0.0944 0.2055 0.0003 0.0143 0.0209 0.0344 0.0455 0.0686 0.0925 0.0959 0.0812 0.0639 0.0518 0.0434 0.0364 0.0307 0.0267 0.0240 0.0222 0.0210 0.0200 0.0192 0.0186 0.0179 0.0173 0.0167 0.0161 0.0157 0.0152
194	[CLS] danske rockmusikere duer ikke til at sige fra, mener forfatteren. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 1 18 -100 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 1 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0194 0.0218 0.1595 0.0192 0.0138 0.0010 0.0001 0.0035 0.0006 0.0001 0.0000 0.0026 0.0266 0.0001 0.0005 0.0004 0.0010 0.0024 0.0071 0.0164 0.0250 0.0288 0.0280 0.0243 0.0197 0.0157 0.0130 0.0117 0.0111 0.0111 0.0113 0.0116 0.0119 0.0121 0.0123	0.1164 0.1504 0.6964 0.1259 0.0925 0.0085 0.0010 0.0282 0.0060 0.0014 0.0003 0.0216 0.1490 0.0009 0.0054 0.0037 0.0088 0.0192 0.0460 0.0902 0.1291 0.1480 0.1470 0.1325 0.1119 0.0929 0.0798 0.0726 0.0698 0.0694 0.0703 0.0716 0.0729 0.0739 0.0747	0.0017 0.0090 0.0349 0.0059 0.0032 0.0001 0.0000 0.0005 0.0002 0.0000 0.0000 0.0001 0.0018 0.0000 0.0003 0.0002 0.0003 0.0005 0.0008 0.0011 0.0015 0.0019 0.0021 0.0021 0.0019 0.0016 0.0014 0.0013 0.0013 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012	0.0206 0.0275 0.1704 0.0225 0.0219 0.0018 0.0002 0.0048 0.0008 0.0002 0.0000 0.0028 0.0274 0.0001 0.0006 0.0004 0.0010 0.0024 0.0071 0.0165 0.0252 0.0290 0.0282 0.0247 0.0200 0.0160 0.0134 0.0120 0.0115 0.0115 0.0117 0.0120 0.0123 0.0125 0.0127
195	[CLS]'hverken digtende eller malende kunstnere ville sta model til en tilsvarende udgave af selvros og rygklapperi i medierne,'skriver anders rou [SEP]	-100 18 18 18 -100 18 18 -100 18 18 18 -100 18 18 18 18 18 18 18 -100 18 18 -100 -100 -100 18 18 18 18 18 9 -100 16 -100 -100	18 18 18 18 18 18 18 18 1 18 18 18 18 18 18 18 18 18 18 18 18 18 9 16 16 18 18 18 18 18 18 18 18 18 18	0.0027 0.0002 0.0062 0.0025 0.0028 0.0001 0.0004 0.0140 0.4240 0.0076 0.0391 0.0203 0.0008 0.0000 0.0002 0.0207 0.0069 0.0016 0.0302 0.0083 0.0002 0.4470 0.0286 0.1683 0.0702 0.0428 0.0037 0.0000 0.0000 0.0015 0.2250 0.0541 0.0026 0.0030 0.0007	0.0229 0.0022 0.0501 0.0231 0.0253 0.0012 0.0037 0.0799 0.9391 0.0534 0.2040 0.1224 0.0077 0.0005 0.0017 0.1204 0.0493 0.0141 0.1833 0.0601 0.0021 0.8133 0.1812 0.5856 0.2827 0.1988 0.0261 0.0002 0.0001 0.0134 0.9129 0.3093 0.0221 0.0267 0.0073	0.0006 0.0001 0.0024 0.0016 0.0017 0.0000 0.0000 0.0003 0.0125 0.0009 0.0047 0.0027 0.0001 0.0000 0.0000 0.0015 0.0009 0.0003 0.0063 0.0024 0.0001 0.0095 0.0099 0.0140 0.0032 0.0026 0.0003 0.0000 0.0000 0.0002 0.0479 0.0231 0.0009 0.0017 0.0003	0.0030 0.0002 0.0092 0.0033 0.0033 0.0001 0.0004 0.0152 0.4844 0.0115 0.0675 0.0291 0.0011 0.0001 0.0003 0.0346 0.0113 0.0021 0.0450 0.0130 0.0003 0.4634 0.0322 0.1703 0.0706 0.0432 0.0038 0.0000 0.0000 0.0016 0.2362 0.0589 0.0028 0.0033 0.0008
196	[CLS] med adresse og postnummer til rockmusikerne, der stiller op til interviews i tv og aviser med'den specielle form for hukommelsestab, der gar ud pa at fremhæve [SEP]	-100 18 18 18 18 18 18 -100 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0426 0.0068 0.0023 0.0000 0.0001 0.0000 0.0228 0.0403 0.2126 0.0001 0.0017 0.0022 0.0325 0.0025 0.1732 0.0321 0.4946 0.0041 0.0007 0.0000 0.0000 0.0005 0.0006 0.0016 0.0000 0.0004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0005 0.0025 0.0025	0.2059 0.0433 0.0175 0.0001 0.0013 0.0000 0.1108 0.1722 0.6319 0.0006 0.0127 0.0164 0.1484 0.0180 0.5365 0.1578 1.1080 0.0286 0.0064 0.0002 0.0001 0.0049 0.0054 0.0126 0.0001 0.0044 0.0004 -0.0000 0.0001 0.0001 0.0000 0.0001 0.0048 0.0204 0.0201	0.0014 0.0002 0.0001 0.0000 0.0000 0.0000 0.0001 0.0003 0.0038 0.0000 0.0001 0.0001 0.0004 0.0000 0.0020 0.0005 0.0206 0.0002 0.0001 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0003	0.0517 0.0073 0.0025 0.0000 0.0001 0.0000 0.0230 0.0404 0.2164 0.0001 0.0033 0.0043 0.0640 0.0047 0.3242 0.0370 0.5517 0.0044 0.0010 0.0000 0.0000 0.0007 0.0007 0.0017 0.0000 0.0005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0007 0.0041 0.0030
197	[CLS]'man ma kritisere det kuldslaede fornuftsægteskab med medierne og branchen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 -100 -100 -100 18 -100 -100 -100 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0220 0.0006 0.0022 0.1098 0.0045 0.0001 0.0001 0.0008 0.0033 0.0008 0.0069 0.0060 0.0003 0.0002 0.0002 0.0007 0.0000 0.0009 0.0000 0.0002 0.0011 0.0059 0.0144 0.0196 0.0199 0.0170 0.0137 0.0120 0.0111 0.0106 0.0104 0.0107 0.0113 0.0120 0.0126	0.1283 0.0055 0.0195 0.4570 0.0363 0.0011 0.0011 0.0071 0.0267 0.0077 0.0494 0.0430 0.0028 0.0022 0.0021 0.0060 0.0002 0.0083 0.0000 0.0016 0.0085 0.0374 0.0796 0.1086 0.1147 0.1018 0.0861 0.0766 0.0713 0.0679 0.0664 0.0674 0.0702 0.0736 0.0766	0.0019 0.0001 0.0007 0.0148 0.0012 0.0000 0.0000 0.0000 0.0005 0.0003 0.0009 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0007 0.0009 0.0011 0.0012 0.0013 0.0013 0.0013 0.0012 0.0012 0.0012 0.0013 0.0013	0.0236 0.0009 0.0031 0.1117 0.0046 0.0001 0.0001 0.0009 0.0038 0.0009 0.0070 0.0061 0.0003 0.0002 0.0002 0.0007 0.0000 0.0010 0.0000 0.0002 0.0011 0.0060 0.0145 0.0198 0.0203 0.0174 0.0142 0.0124 0.0115 0.0109 0.0107 0.0110 0.0116 0.0123 0.0129
198	[CLS] den made, hvorpa rocken sejrer sig til døde ved at vinde sa megen overfladeopmærksomhed, at ingen længere er i stand til overhovedet at huske, [SEP]	-100 18 18 -100 18 18 -100 18 -100 18 -100 18 18 18 18 18 18 18 18 18 -100 -100 18 18 18 18 18 18 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0031 0.0139 0.0551 0.1261 0.0001 0.0001 0.0457 0.1166 0.0216 0.0438 0.0262 0.0001 0.0000 0.0009 0.0001 0.0029 0.0066 0.0806 0.0014 0.0004 0.0007 0.0021 0.0001 0.0030 0.0087 0.0184 0.0144 0.0001 0.0002 0.0000 0.0002 0.0003 0.0055 0.0000 0.0001	0.0250 0.0829 0.2186 0.3952 0.0009 0.0014 0.2447 0.6067 0.1500 0.2710 0.1753 0.0016 0.0000 0.0081 0.0012 0.0226 0.0454 0.3564 0.0125 0.0043 0.0067 0.0155 0.0006 0.0209 0.0513 0.1016 0.0816 0.0012 0.0017 0.0001 0.0019 0.0024 0.0359 0.0000 0.0007	0.0001 0.0004 0.0002 0.0013 0.0000 0.0000 0.0046 0.0454 0.0080 0.0175 0.0147 0.0001 0.0000 0.0001 0.0000 0.0003 0.0007 0.0063 0.0003 0.0001 0.0001 0.0001 0.0000 0.0000 0.0001 0.0007 0.0006 0.0001 0.0001 0.0000 0.0000 0.0000 0.0003 0.0000 0.0000	0.0034 0.0144 0.0565 0.1295 0.0001 0.0001 0.0574 0.1511 0.0259 0.0507 0.0294 0.0002 0.0000 0.0011 0.0002 0.0049 0.0116 0.1374 0.0020 0.0005 0.0008 0.0021 0.0001 0.0030 0.0088 0.0190 0.0146 0.0001 0.0002 0.0000 0.0002 0.0003 0.0056 0.0000 0.0001
199	[CLS] der er meget mere af samme skuffe i bogen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0187 0.2534 0.1674 0.0113 0.0011 0.0002 0.0019 0.0002 0.0001 0.0894 0.0002 0.0060 0.0027 0.0044 0.0095 0.0183 0.0260 0.0264 0.0194 0.0127 0.0097 0.0091 0.0094 0.0098 0.0102 0.0107 0.0112 0.0116 0.0119 0.0122 0.0125 0.0128 0.0130 0.0130 0.0130	0.1139 0.7496 0.6146 0.0684 0.0099 0.0026 0.0167 0.0020 0.0016 0.3918 0.0022 0.0402 0.0210 0.0326 0.0635 0.1131 0.1559 0.1593 0.1224 0.0842 0.0653 0.0606 0.0613 0.0633 0.0655 0.0680 0.0702 0.0719 0.0731 0.0744 0.0757 0.0769 0.0778 0.0781 0.0780	0.0018 0.0297 0.0304 0.0016 0.0004 0.0001 0.0005 0.0001 0.0000 0.0072 0.0001 0.0007 0.0004 0.0005 0.0010 0.0020 0.0033 0.0040 0.0035 0.0025 0.0018 0.0015 0.0014 0.0013 0.0013 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0012	0.0200 0.4711 0.1796 0.0116 0.0013 0.0003 0.0022 0.0002 0.0002 0.0934 0.0002 0.0061 0.0029 0.0050 0.0112 0.0220 0.0304 0.0295 0.0213 0.0136 0.0102 0.0095 0.0097 0.0101 0.0106 0.0111 0.0116 0.0120 0.0123 0.0126 0.0129 0.0131 0.0133 0.0134 0.0134
